,tweet_id,airline_sentiment,negativereason,airline,text_clean
10197,569493923451834369,1,Cancelled Flight,US Airways,claimed flight cancelled flighted phl runway not good delta flight exact time taking time
10198,569493018081947649,1,Late Flight,US Airways,23 min hold drove 2 5 hours get delayed bag want pick sju
10199,569492838448300032,1,Customer Service Issue,US Airways,hold 36 minutes time want answer phone would great
10200,569492459258056704,1,Cancelled Flight,US Airways,seriously flight cancelled flighted auto rebooked tuesday 3hr 26min hold nothing renting car want refund
10201,569492269000204288,1,Lost Luggage,US Airways,lost bags cant reach human delivery driver says not give us carseat return loaner hv no loanr 5084773604 help
10202,569492208203776000,0,,US Airways,8am flight mco canld amp resch 1 30 opt 8 depart tom us air allow cng return day sat sun w penalty
10203,569492106923806720,1,Customer Service Issue,US Airways,usairways trick getting hold queue calling since thursday keep getting call back late flightr message
10204,569491590105980929,0,,US Airways,many thanks reply http co 6cgfv02gzb
10205,569491240481382400,1,Customer Service Issue,US Airways,instead tweeting customers apologizing not pick phone
10206,569490688569679872,1,Late Flight,US Airways,really appreciate not easy way get another flight mine delayed 2hrs mechanical reasons
10207,569489753332191232,1,Lost Luggage,US Airways,bags supposed delivered nyc last night missing since thurs not someone call
10208,569489006955769856,1,Flight Booking Problems,US Airways,took 4 hours book flights yesterday due system errors paid 320 extra due time lapse
10209,569488962324172801,1,Cancelled Flight,US Airways,hold 800 428 4322 flight dsm dca cancelled flighted 4473 know fly
10210,569488002361249792,1,Late Flight,US Airways,almost 2 hrs 30 mins hold idea much longer
10211,569487757741051904,1,Can't Tell,US Airways,real life exercise crisis management failed miserably compensation would go long way
10212,569487317917958144,1,Late Flight,US Airways,ten hrs late flightr still army cots airport waiting 11am flight poorlyhandled usairheads http co 18fmr06mn6
10213,569487075797565440,1,Late Flight,US Airways,good news located crew made contact flight supposed leave 4 minutes ago usairwaysfail
10214,569485322431696896,1,Customer Service Issue,US Airways,hold 2 hours trying reschedule cancelled flightled dca bos flight anyone help
10215,569485181633089536,1,Customer Service Issue,US Airways,also hold message trying sell valentines day gifts week late flight sounds right usair
10216,569484935557484544,1,Customer Service Issue,US Airways,stranded north carolina trying figure options not get anyone talk
10217,569484900828491776,1,Customer Service Issue,US Airways,point not need sorry need revers agt pick call maybe make 11 30 flight today
10218,569484781668458496,1,Cancelled Flight,US Airways,sad experience today 4663 family southwest direct mco loyalty usair not vacationing boys today
10219,569484638219071488,1,Customer Service Issue,US Airways,anyone answering phones today listening damn messages 1 10 minutes
10220,569484458744807425,1,Customer Service Issue,US Airways,literally hold since 3am est platinumeventually hung amp back hold understand weather ridiculous
10221,569484387055734784,0,,US Airways,job well done philly employee running check today tabitha helped us emergency amp vacation saved
10222,569483987564961792,1,Customer Service Issue,US Airways,hd 1hr 3min 3 00am since flgt dca msy cancelled flightled still trying get hold 50minssss
10223,569483885404413952,1,Cancelled Flight,US Airways,not control weather control systems processes people attitudes anotherfail
10224,569483303067131905,1,Late Flight,US Airways,0 3 far time flights vacation
10225,569482278646124544,1,Customer Service Issue,US Airways,got hanged trying get agent help
10226,569481844300898304,1,Can't Tell,US Airways,looks like lost another customer stranded 41cgqueen clt vows never fly smoothtransition
10227,569480594419281920,1,Late Flight,US Airways,working tight cx mia delaying flight twice 20 secs jabevan221 http co g3uy6w28qh
10228,569479822226952192,1,Cancelled Flight,US Airways,flight got cancelled flightled charlotte hold hour pls pick
10229,569478023839416320,1,Customer Service Issue,US Airways,hold 2 hrs 20 min ridiculous
10230,569477458023616512,1,Customer Service Issue,US Airways,not hire people deal call volume absolute garbage incompetent
10231,569475215832387584,1,Late Flight,US Airways,unfortunately patience not get boat leaves 4 pm hold watching flights fill
10232,569472446954389504,1,Cancelled Flight,US Airways,not happy trying get home cancelled flighted flight amp hold 2 hours help crazy
10233,569472029717610496,1,Cancelled Flight,US Airways,wow flight cancelled flightled slept floor airport flight delayed
10234,569470776576880640,1,Customer Service Issue,US Airways,jtrexsocial fell asleep call placed midght guess still hold 7
10235,569470441573609473,1,Customer Service Issue,US Airways,phone hold since midght fkn 7 hrs hold unacceptable
10236,569470268474683393,1,Late Flight,US Airways,8 hrs wait time unbelieavle unaccpetable biggest airline world failback call centers
10237,569469169927720960,1,Customer Service Issue,US Airways,company actualy put people weird situations hostel voucher fake snow ok no lies please
10238,569468659648872448,1,Late Flight,US Airways,truly worst experience weekend delayed rerouted 3x not boarding 715 flight says flight time
10239,569467550100267008,1,Flight Booking Problems,US Airways,ok guess weather rough trying sort missing air miles days suggestions
10240,569466525297590272,1,Customer Service Issue,US Airways,disaster flight 3739 missed passenger count 5 since done manually really
10241,569465622301552641,1,Customer Service Issue,US Airways,ever think hiring agents come not think 4 hour holds little ridiculous get clue
10242,569465299495358466,1,Bad Flight,US Airways,xna tsa precheck would nice system knew
10243,569464902164856832,1,longlines,US Airways,sb5551 sounds like planned better since weather no surprise completely unacceptable wait times
10244,569464183374385152,1,Customer Service Issue,US Airways,4 hours hold change cancelled flightled flight completely unacceptable
10245,569463954155700224,1,Cancelled Flight,US Airways,hold 7 hours wife flight cancelled flighted
10246,569463202817417216,1,Late Flight,US Airways,forgot call copilot stuck plane phl looking fwd stranded clt day 2 flight fails
10247,569459836389335040,1,Lost Luggage,US Airways,airline also delayed bags us 4 hours amp refused ship local airport disappointed stillbagless
10248,569459455273897984,1,Customer Service Issue,US Airways,ever lost luggage infant 4 year old customer service never answered phone tried night
10249,569459269394956288,1,Cancelled Flight,US Airways,worst experience cancelled flightled flight no voucher no luggage ramp broken no ramps charlotte
10250,569457108355289088,1,Can't Tell,US Airways,worst experience ever
10251,569456923663151104,1,Flight Booking Problems,US Airways,manage place family 5 plain none sitting next one 3yr old
10252,569456828511326208,1,Late Flight,US Airways,suggestions hold 2 hrs flight pass departure dealing w ny weather need change
10253,569454891644674049,1,Cancelled Flight,US Airways,meant fly sat made tues not afford stay hotel another two nights
10254,569451523878420480,1,Customer Service Issue,US Airways,checked flight yesterday bumped tuesday flight unacceptable no agents speak
10255,569450700532535296,1,Cancelled Flight,US Airways,flight des moines cancelled flightled unacceptable booked flight tuesday work commitments 2hrs hold
10256,569443675194966016,1,Customer Service Issue,US Airways,hold 90 minutes
10257,569438126806052864,1,Customer Service Issue,US Airways,hold 75 minutes
10258,569437674257276930,1,Customer Service Issue,US Airways,hold 2 hrs one phone hung 5 x another reach person no weather condition makes excusable
10259,569436595746684929,1,Cancelled Flight,US Airways,claims flight cancelled flighted due weather destination delta not cancelled flighted flight route
10260,569436161032073218,0,,US Airways,flying orlando philly charlotte lynchburg saw advisory philly wld like fly orl char
10261,569435327544369153,1,Can't Tell,US Airways,duh baggage claim 2 hours counting flights 622 amp 1898 http co dkzl57upqi
10262,569434598825992192,1,Customer Service Issue,US Airways,jtrexsocial exactly disconnected 3 times
10263,569432100652384256,1,Customer Service Issue,US Airways,3 hrs hold husband decided sleep shifts not miss phone rep reschedule
10264,569431884217909248,1,Customer Service Issue,US Airways,cancelled flighted flight told call rebook hold 48 minutes 4 still waiting
10265,569429468781150208,1,Customer Service Issue,US Airways,hold 2 hours calling since monday flight today need help worst noexcusesaccepted
10266,569421478460063745,1,Late Flight,US Airways,hold 2 5 hrs trying reschedule flight anyone please help us
10267,569421367243878400,1,Flight Booking Problems,US Airways,first available flight tuesday flight today booked flt 755 available buy online
10268,569419928173989889,1,Flight Attendant Complaints,US Airways,guys suck jfk tonight oh morning
10269,569419080479875072,1,Customer Service Issue,US Airways,2 hours hold still no answer horrible
10270,569418962108162048,1,Cancelled Flight,US Airways,kieranmahan needs two nights hotel phoenix get back philly plane equipment crazy
10271,569418351295926273,1,Customer Service Issue,US Airways,tough night two 90 minute calls hold delayed phoenix two days one aircraft not ready not acceptable
10272,569417702764363776,1,Customer Service Issue,US Airways,hold 58 minutes need help usair not help
10273,569416670340636672,1,Cancelled Flight,US Airways,appreciate auto rescheduling cancelled flightled flight nothing sooner tuesday fly alternate loc
10274,569416236171456513,1,Lost Luggage,US Airways,sitting runway 3 hours leave airport w luggage ur 1st day
10275,569414739694104576,1,Customer Service Issue,US Airways,usairways hold 2 hours trying reschedule cancelled flightled flight anyone please help us
10276,569408340616351744,1,Cancelled Flight,US Airways,thx taking 600 1way cancelled flightling 1st flt delay 2nd flt u top losing one piece luggage usuck
10277,569407067007496192,1,Customer Service Issue,US Airways,hold 4 hours flight tomorrow really expect not sleep night stay hold
10278,569406451980091392,0,,US Airways,think ok
10279,569400188491730945,1,Cancelled Flight,US Airways,flight cancelled flightled guys not answering phones
10280,569399153253429248,1,Late Flight,US Airways,ridiculous 6 00 flight two hours rest wasted
10281,569398722884280320,1,Customer Service Issue,US Airways,hold almost 2 hours trying rebook cancelled flighted flight world
10282,569395278731747329,1,Customer Service Issue,US Airways,seriously not tweet let people know got customers hold 5 hours
10283,569394015055040512,0,,US Airways,thanks http co pd7r1ll6re
10284,569393942296432640,1,Late Flight,US Airways,pleading car service stay 3 hrs past pick left family ok water crackers
10285,569392880911036416,1,Bad Flight,US Airways,grt flight phx last week tonight terrible 2 5 hours taxing give us water crackers compensate
10286,569392511732588544,1,longlines,US Airways,flight 1898 landed 2 hours ago still not gotten gate hold uppp imtired wannagohome
10287,569392471966388224,1,Late Flight,US Airways,voice concerns not get home 8 month old waiting taxi gate 3 hours
10288,569391350879137792,1,Flight Attendant Complaints,US Airways,abandoned 40 boston bound fliers someone management needs saveface showup
10289,569388260633542657,1,Late Flight,US Airways,tell professors not show class write midterm stuck no flights home
10290,569388156031799297,1,Customer Service Issue,US Airways,no us air ppl anywhere phl directed stranded pax kudos phl employees getting work midnight help got
10291,569387765957308416,0,,US Airways,buy safety ticket online refund whichever ticket unused full without penalty
10292,569387570364198913,1,Customer Service Issue,US Airways,hooray hold hour never loved southwest
10293,569387211025727488,1,Can't Tell,US Airways,worst earth would merge not flying either time soon
10294,569387005131546624,1,Customer Service Issue,US Airways,three hours hold disconnected conf ebhset need home sunday interview
10295,569386555107733505,1,Customer Service Issue,US Airways,guys need much better communication
10296,569386397683073024,1,Late Flight,US Airways,guys awake need help delayed flight get protected late flightr flight phl
10297,569385862489776128,1,Customer Service Issue,US Airways,help suggested time could call avoid long wait time
10298,569382407847211008,1,Customer Service Issue,US Airways,hour holding change flight phone
10299,569382354529030144,1,Flight Booking Problems,US Airways,caterobbie link worked us could take care please contact tech people get working
10300,569381601374638081,1,Customer Service Issue,US Airways,hold since 11 30pm need reschedule cancelled flightled flight morning departure tomorrow please help
10301,569381443257958401,0,,US Airways,download jeokoo american app air travelers
10302,569380739285786625,1,Customer Service Issue,US Airways,obviously corporate definition patience needs reviewed pleasehurryup answerphone reschedulemyflight
10303,569380098119499776,1,Customer Service Issue,US Airways,need help flight weather funeral tough combination hold hour please
10304,569380081254027265,1,Customer Service Issue,US Airways,usairways hold since 11 30pm many customer service reps seriously
10305,569379997175177216,1,Late Flight,US Airways,nburnside26 well really not like would airplane fiousairways
10306,569379979055796224,1,Customer Service Issue,US Airways,yes well five hours hold folks please tell typical trying understanding
10307,569378015429447680,1,Late Flight,US Airways,please train mechanics teach bring tools fix plane not leave hanger
10308,569377633894445056,1,Customer Service Issue,US Airways,charlotte staff needs prayer disappointed response mishaps lotttttttt pissed people
10309,569377149045444608,1,Late Flight,US Airways,thank leaving 74 grandma stranded connecting flt could not wait 10 minutes never fly
10310,569376311824621568,1,Flight Attendant Complaints,US Airways,hello four hours since plane landed flt 630 phx jfk 3 hrs tarmac waiting 4 gate plus hour no bags yet
10311,569375244751745025,1,Late Flight,US Airways,ch mom please reach crewmember assistance apologies long wait generic
10312,569374561197789184,1,Late Flight,US Airways,please employee called 5 times flight crew finish maintenance us 734 depart
10313,569374560505737216,1,Can't Tell,US Airways,better get free flight
10314,569373650647945216,1,Customer Service Issue,US Airways,nm4agoodlife 5 hours hold no answer guess synergy merger really planned
10315,569373631999926272,1,Customer Service Issue,US Airways,still waiting reps show 40 mins waiting freezing weather waiting cab
10316,569373375988150272,1,Customer Service Issue,US Airways,robprice try 5 6 hours gets help contingency plans non existent
10317,569373336922230784,1,Late Flight,US Airways,delayed depart bc ur flight attendant not landing took 3 hrs get gate another no bags
10318,569372837854756864,1,Customer Service Issue,US Airways,jtrexsocial 5 hours hold safe say no one working
10319,569372595067490304,1,Customer Service Issue,US Airways,every time call hold 45 min get disconnected way someone help
10320,569372422509453313,1,Late Flight,US Airways,surely ways help not really afford another 4 hours pls follow dm
10321,569372340309651457,1,Customer Service Issue,US Airways,hold 2 hours still no answer really run business http co p8xfhq4kps
10322,569372015980707840,1,Customer Service Issue,US Airways,keeps dropping call not even let stay hold busy idontwanttocallback
10323,569371693602476032,1,Cancelled Flight,US Airways,never made reward reservation becuase no one ever answered phone online one made got cancelled flighted not change
10324,569371393294344192,1,Customer Service Issue,US Airways,usairways real person help customer service poor mercy someone since flights disappearing
10325,569370553963786241,0,,US Airways,intend much 4 000 followers well
10326,569369390178799616,1,Customer Service Issue,US Airways,customer service non existent terrible dozens waiting bags not placed flight no staff anywhere neveragain
10327,569369008580874240,1,Cancelled Flight,US Airways,even alternate options allready full even hotel voucher no room philly
10328,569368532242145280,1,Customer Service Issue,US Airways,traveloneworld utterly frustrated 4 hours hold call disconnected need amend flight booking problems help ow emerald
10329,569368352868556800,0,,US Airways,ok thank helpful favorite airline
10330,569367829188886528,1,Flight Attendant Complaints,US Airways,provided no options since better sense weather hoped could suggest
10331,569366960871333889,1,Late Flight,US Airways,airline rather poor right slc waiting take suppose take 2 hours 3 minutes ago
10332,569366383458275329,1,Late Flight,US Airways,get new planes got plane 7 50 10 20 still tarmac ru going compensate
10333,569365604832047104,1,Late Flight,US Airways,hit 4hrs typical wait time right drive 2h30m airport service desk
10334,569364758681559042,1,Customer Service Issue,US Airways,going anything help stranded travelers flight 680 no communication anyone us dumped
10335,569364610572259328,1,Can't Tell,US Airways,question flight took friend stuck needlessly another city
10336,569364189753544705,0,,US Airways,weeks
10337,569363263588339712,1,Customer Service Issue,US Airways,wronganswer talk cheap customer service action making things right customer fail
10338,569362336991092736,1,Cancelled Flight,US Airways,4 hours change flight cancelled flightled
10339,569362149400838144,1,Customer Service Issue,US Airways,not give us hotel food least suggestion options making metro city ticket
10340,569361961487478785,1,Late Flight,US Airways,actually landed bwi 30 minutes ago stranded friends help failed big time one
10341,569361898581467136,1,Customer Service Issue,US Airways,hold one hour waiting reschedule flight much longer expect
10342,569361887659294720,1,Customer Service Issue,US Airways,fine wondering money went
10343,569361587032748032,1,Bad Flight,US Airways,landed bwi instead reagan airport no plans make home dc suggest get home
10344,569360552272769024,1,Customer Service Issue,US Airways,stranded bwi two diversions no cust service no transport dumped terrible customer service
10345,569360352594546688,1,Customer Service Issue,US Airways,member news media awful service last days not go unnoticed
10346,569359793800024064,1,longlines,US Airways,wife sick 3yr old twins waiting line 2hrs see agent phone agent said nothing til tuesday
10347,569359025655181312,1,Flight Booking Problems,US Airways,garbage trying book reward flight got cancelled flighted still not get anyone phone unacceptable
10348,569358953567670272,1,Cancelled Flight,US Airways,cancelled flightled flight 1796 baggage held hostage chl no communication
10349,569357810867138560,1,Late Flight,US Airways,delays due faulty engine light great work guys coming 2 hrs sitting plane worstairlineinamerica
10350,569357691715493888,0,,US Airways,yes tells way mod plans call 4322 number
10351,569357122527469568,0,,US Airways,book award travel etihad dividend miles
10352,569357079716229121,1,Cancelled Flight,US Airways,hold 40 min 5 50 flight got cancelled flightled rescheduled monday unacceptable
10353,569356553977012225,1,Customer Service Issue,US Airways,3hr30min right end sight
10354,569356513061556225,1,Customer Service Issue,US Airways,fam thats supposed fly 2 22 currently hosp 3 trys speak human yr phone sys cuts pls hlp
10355,569355923396780032,1,Late Flight,US Airways,flight 496 u going compensate sitting tarmac 90 mins missing phx bos connection
10356,569354882370572289,0,,US Airways,going passengers diverted clt fll phl flight left 830 tonight
10357,569353641615687680,1,Flight Attendant Complaints,US Airways,top check bag wait 30 min bag come baggage claim thanks wasting time
10358,569353501123280896,1,Customer Service Issue,US Airways,sit kitchen move stuff around needed extremely disappointed service
10359,569353454914662400,1,Late Flight,US Airways,sitting tarmac 90 mins bc engine broken u going compensate passengers worstairline
10360,569353354545008640,1,Late Flight,US Airways,fault flight delayed begin not check bag bunch space
10361,569353230007664640,1,Lost Luggage,US Airways,extreme inconvenience make ppl check bags lot overhead space left lie not fault
10362,569352847898386432,1,Can't Tell,US Airways,stuck runway 2 hrs 10 min due weather phl nowhere find accurate info 558 bos
10363,569352324700708864,1,Cancelled Flight,US Airways,no hotel voucher everyone get one not arrived amsterdam snowstorm
10364,569351289026568192,1,Late Flight,US Airways,yep except delay due hasty unwise decision pushback plane plows done fail
10365,569351224274718720,1,Can't Tell,US Airways,far worst airline history never ever fly garbage
10366,569350289729458177,1,Late Flight,US Airways,pullin sh delaying flights smh obj 3 http co av2rffhmcv
10367,569347552484728832,1,Late Flight,US Airways,phlairport flight 837 landed 10 30 pm still plane help
10368,569347372595212289,1,Late Flight,US Airways,trbl experience 2 hrs tarmac inch snow phl no hanger open amp pile snow terriblecommunication
10369,569346960181870592,1,Bad Flight,US Airways,flight 837 passengers stuck plane philly gangway not hear pilot
10370,569346721173655552,1,longlines,US Airways,2 hours counting waiting get gate philadelphia icing cake miserable flight experience
10371,569345780244312067,1,Flight Booking Problems,US Airways,help says payment denied money taken bank says no trips coming
10372,569345132866220032,1,Cancelled Flight,US Airways,help flight cancelled flighted not call phone not work europe please help says booked want confirm
10373,569345076406693888,1,Bad Flight,US Airways,not happy w app late flightly last time flew would not let check time checked went late flightr says never checked
10374,569343970360348672,1,Customer Service Issue,US Airways,get thru hold 3 hours
10375,569343738331275264,1,Customer Service Issue,US Airways,flt 680 en route dca bwi diverting rdu phone service sucks website conflicting
10376,569343563244425216,1,Late Flight,US Airways,change flights 3 hours crazy please help
10377,569343160062742528,1,Customer Service Issue,US Airways,get thru hold 3 hours 5 minutes normal call lost
10378,569343070849740801,1,Customer Service Issue,US Airways,weather not excuse poor customer service lack info staff fact staff not turned
10379,569342681551400960,1,Late Flight,US Airways,please help hold 3 hours not change flights stuck
10380,569342508553121795,1,Customer Service Issue,US Airways,hold 3 hours number speak someone unacceptable need change flights
10381,569341439148236800,0,,US Airways,guess happened vegas ended philly sexy http co qgmfcb7yt4
10382,569340402786025472,1,Customer Service Issue,US Airways,waited two hours phone book get mi family member ill time essence
10383,569339928678522880,1,Late Flight,US Airways,depart departed phx due land dca around 8pm
10384,569338966857687040,1,Flight Attendant Complaints,US Airways,ca not stress enough awful agent flight 5283 knew 11 ppl delayed flight way mins no compassion
10385,569338658295193600,1,Late Flight,US Airways,certainly understand hold delays wx reschedules 2hr15min estimated wait time
10386,569338605057015808,1,Lost Luggage,US Airways,cherry top flight 880 runway landed time 45 mins still not get half luggage
10387,569338492515278848,1,Late Flight,US Airways,likelihood phl bdl actually leaving tonight 2 hour delay far
10388,569337645878390784,1,Late Flight,US Airways,brother amp family stranded clt tonight bc gate e36 agent would not hold plane two minutes driving bad weather
10389,569337605223006209,1,Late Flight,US Airways,hour unacceptable wait time thanks nothing sure never fly
10390,569337274707660800,0,,US Airways,thanks guys got hold someone really awesome service appreciate
10391,569337230935724032,1,Flight Attendant Complaints,US Airways,understood simply feels staff not entirely truthful situation
10392,569337064484962304,1,Can't Tell,US Airways,not happy wife 40th bday trip would like fully compensated flights
10393,569336493224955904,1,Late Flight,US Airways,delayed philly since 130 sitting ontarmac since 8pm flight 1881 plz contact donaldaroberts1 gmail com
10394,569335998083174400,1,Late Flight,US Airways,worst trip ever wish pilot would let plane 12pm 1st delay 1030pm still sitting runway
10395,569333934670139392,0,,US Airways,first class service us 769 phl mco today flight attendant f not catch name top notch
10396,569332399471001600,1,Customer Service Issue,US Airways,far no call back
10397,569332237138841600,0,,US Airways,oh well get cancun eventually
10398,569332044909678592,1,longlines,US Airways,standing line 100 people looking
10399,569330686135537664,1,Flight Booking Problems,US Airways,cannot book redeem companion fair without speaking agent 99 vs 1200 family emergency unacceptable
10400,569330337735696385,1,Customer Service Issue,US Airways,least get response tried gate person sent wrong way cust srvc cust srvc found
10401,569330030074990592,1,Customer Service Issue,US Airways,clever clear need agents 94 min hold counting flex workforces highly possible 2015
10402,569329707084353536,1,Lost Luggage,US Airways,hey folks hide luggage cancelled flight flight 100 angry people no luggage
10403,569329041544749056,0,,US Airways,get update flight 680 dca
10404,569328931905642496,1,Lost Luggage,US Airways,send luggage house
10405,569328854948573187,0,,US Airways,eyyyy cancelled flightlations flight booking problemss reflight booking problemss got flight tonight not tomorrow amp fc upgrade thx
10406,569328005677494272,1,Late Flight,US Airways,thanks letting know 12 hour delay 2 hours hold
10407,569327664919498752,1,Customer Service Issue,US Airways,please respond hold reservations line hour 45 minutes would really appreciate
10408,569326785353129984,1,Late Flight,US Airways,flying delta since plane getting stuck drift 2 hours weather issue
10409,569326191213219841,1,Cancelled Flight,US Airways,hold 1 hour 14 min trying find luggage flight cancelled flightled luggage http co i1sfmi7zat
10410,569325844931448832,1,Late Flight,US Airways,never mind could told gate way could delay 10 mins not 15
10411,569325511635308544,1,Cancelled Flight,US Airways,going miss g ama memorial not flydelta
10412,569325005823217664,1,Late Flight,US Airways,usairways really u land philly 1 5 hours flight wait 1 5 hours behind plane got stuck
10413,569324647906480128,1,Customer Service Issue,US Airways,app website trash af
10414,569323273172832256,1,longlines,US Airways,not best pleased service far third gate still no guarantee correct one
10415,569322901691707392,0,,US Airways,not want clog already crowded line special meal request someone dm sort vegetarianproblems
10416,569322478847135744,0,,US Airways,also add weather conditions terrible expecting 18 inches snow advice
10417,569322175175352322,0,,US Airways,flight 623 dia ontario tomorrow morning no access airport via taxi shuttle
10418,569322078819766272,1,Late Flight,US Airways,update real information still waiting tarmac philadelphia
10419,569321800359927808,1,Late Flight,US Airways,usairways mean 10 30pm would vegas would allowed original flight
10420,569319723889876993,1,Cancelled Flight,US Airways,bravo handling msp phx 2023 today delayed late flightr cancelled flightled missed surprise 60th bday reason trip never
10421,569319324810235904,0,,US Airways,well depending policy make determination airline selected travel
10422,569317626687717376,1,Flight Attendant Complaints,US Airways,still waiting another crew member cabinfever
10423,569317490276360193,1,Flight Booking Problems,US Airways,hey hve cancelled flightled flght amp hold 30 min nw 4 rebook website not working u give insight dm conf
10424,569317426975760384,0,,US Airways,landed flight 545 chance making flight 5530 phoenix aus
10425,569316516321202176,1,Flight Booking Problems,US Airways,need help air 717 clt phl conf d1mqf5 need confirmed 1776 bna 10 30 bumped day need home
10426,569316342769291264,1,Late Flight,US Airways,finally leaving 4 home nc lodge respectful complaints mechanical issue cleared runway 5hourwait nocrew
10427,569314734752854017,1,Customer Service Issue,US Airways,hold way long best level service provide one hour long
10428,569314643627413504,0,,US Airways,thank
10429,569313126342123520,1,longlines,US Airways,sitting cesspool germs ground phl 2 hours
10430,569313112089886720,1,Late Flight,US Airways,hour 4 gate
10431,569312745306382336,1,Can't Tell,US Airways,not think guys could mess things never flying
10432,569312530620817408,1,Lost Luggage,US Airways,waited 3 hours no luggage line long left airport flight cancelled flighted luggage go hold 1 hour far
10433,569312129456545792,1,Late Flight,US Airways,strand bag philly last sat strand philly sat thanks bullshit
10434,569310913079214080,1,Late Flight,US Airways,looks like already delayed miss connecting flight philadelphia un delay flights
10435,569309864759050240,1,Customer Service Issue,US Airways,husband tried use dividends amp companion fair emergency transferred amp put hold two hours gave disappointed
10436,569308130464698368,1,Flight Attendant Complaints,US Airways,rylietolbert15 wow would not say
10437,569307561083703296,1,Late Flight,US Airways,bf stuck clt day lounge offering free weather sucks amp want cry tequila shots
10438,569306871242366977,1,Customer Service Issue,US Airways,tmadcle not like hear sorry taking long get stop sending generic responses
10439,569305239834136576,1,Late Flight,US Airways,sucks flt 2692 late flight 20 mins missed connection thanks 10 bucks middle seat next flt
10440,569304295444774912,1,Can't Tell,US Airways,worst experience time never ever ever travel ever
10441,569303779822190593,0,,US Airways,wasnt flying airline tonight however friend present help flying united could learn
10442,569301606891712512,0,,US Airways,long departure gates stay open make connecting flight 1861 rdu flight 894
10443,569300435091251200,1,Cancelled Flight,US Airways,cancelled flightled flight paying hotel
10444,569298163632373761,1,Customer Service Issue,US Airways,something wrong phone system call someone not play recorded flight notification us643 late flight
10445,569297324285022209,0,,US Airways,flying summer able leave miami airport 12 hour stopover
10446,569295822006960128,0,,US Airways,plane crew professional courteous gate agents flustered
10447,569294599614803968,1,longlines,US Airways,hell terrible gate agents three hour wait gate
10448,569294079835705346,1,Customer Service Issue,US Airways,made change online could not check online call 3 hrs hold btw not charged 25
10449,569290509883187202,0,,US Airways,ticket agents gate 4 providence airport rocked tonight especially kristy sorry not correct spelling
10450,569289836995190784,0,,US Airways,shoutout 2 kristie sp gate4 pvd today rockstar tremendous help tough situation promotethatgirl
10451,569289545058947072,1,Customer Service Issue,US Airways,nervous flight tomrw key west not friendly customer service
10452,569289254616076288,1,Customer Service Issue,US Airways,calling left turns answered phones instead rebooked usair flight
10453,569289098944507904,0,,US Airways,thank help today loyal us airways customer appreciate responding tweets
10454,569288052725694464,0,,US Airways,message want issue refund someone else use seats tomorrow flightcancelled flighted custservicehasnonumber
10455,569287724471066625,0,,US Airways,already pleasant flight london charlotte us733 made fantastic amazing attendant thank much robert
10456,569284223590232064,1,Cancelled Flight,US Airways,not even refund flight cancelled flightled horriblecustomerservice
10457,569281170996891649,1,Customer Service Issue,US Airways,call dropped amp no call back another 45min hour another rep worst cs ever online phone amp person
10458,569280553574277120,0,,US Airways,vegas http co aygaoeb6uu
10459,569279106086522880,1,Late Flight,US Airways,fly somewhere warm tired snow
10460,569278421743878144,1,Can't Tell,US Airways,hell u left alliance joined 1world beyond not smart move time start looking carriers
10461,569278418606559233,1,Customer Service Issue,US Airways,apologies thin not even offer hotel vouchers stranded customers
10462,569278041165324290,1,Customer Service Issue,US Airways,told 40 min wait amp would call back already 45 min horrible
10463,569277895224516608,1,Customer Service Issue,US Airways,certain flights clt nyc notion not rebook customers 48 hours absurd
10464,569277477652172800,1,Flight Booking Problems,US Airways,cancelled flight 4 flights versace biceps would not stow completely seat front
10465,569274195332325377,1,Customer Service Issue,US Airways,disappointed toll free number terrible customer service flight cancelled flightled would like get home
10466,569274088289660928,1,Customer Service Issue,US Airways,change fee request month ago one hour phone team told 120 day backlog awful
10467,569273247252008961,1,Cancelled Flight,US Airways,flt last nght cancelled flighted mech probs flt cancelled flighted snow finally flt home 1st cls empty amp not let sit
10468,569273176775114752,0,,US Airways,hello world record attempt amount ball point pens collection please could help pen
10469,569272209887404032,0,,US Airways,traveling infant lap anything need notify
10470,569270187725160449,1,Late Flight,US Airways,killing sche flight board 3 min mine arrived gate side airport genious
10471,569269757293293568,1,Can't Tell,US Airways,9 empty seats open 1st aa1061 no upgrades u gold member would love consistent policies
10472,569269594386526209,0,,US Airways,woohoo still 1 flight happy hear air cried must preggo hormones thx
10473,569268918566719488,1,Late Flight,US Airways,status shows delayed waiting takeoff depart certainly not 4 17pm http co emrubu4wzd
10474,569268155383717889,1,Late Flight,US Airways,right not fun especially not much choice lol curvygirltravels
10475,569267207324246019,0,,US Airways,help us figure correct six digit confirmation number
10476,569263908973903872,1,Flight Booking Problems,US Airways,rebooked flt not monday not get voucher hotel never us airways
10477,569263732280451072,0,,US Airways,thank whole crew rocked bad weather diversion pilot keeping us well informed customerservice
10478,569263677234388993,0,,US Airways,aa miles usair flights booked american
10479,569263496560422912,0,,US Airways,hope get opportunity join team job opening
10480,569263373092823040,1,Cancelled Flight,US Airways,flt ewr cancelled flightled yet flts nyc usairways still flying
10481,569262702301876224,1,Customer Service Issue,US Airways,flight sf nyc made philly ur customer service telling no refund last leg offensive
10482,569261236094967808,0,,US Airways,dm please
10483,569260276626956288,0,,US Airways,need seat assignments one leg family return flight please help via twitter pm
